sex,c_age_cat,race_African-American,race_Caucasian,priors_count,juv_other_count,juv_misd_count,juv_fel_count,c_charge_degree,decile_score,c_length_of_stay,is_recid,two_year_recid
1,1,1,0,1,0,0,0,1,8,0.00125,0,0
1,2,0,0,0,0,0,0,1,1,0.00375,0,0
0,1,1,0,0,0,0,0,1,5,0.00375,0,0
0,1,0,1,0,0,0,0,0,2,0.0025,0,0
1,1,0,1,1,0,0,0,1,2,0.0025,1,1
0,0,1,0,0,1,0,0,0,2,0.00125,0,0
1,1,1,0,3,0,0,0,0,6,0.00375,0,0
1,0,0,1,4,1,0,0,1,4,0.00125,1,1
1,1,1,0,0,0,0,0,1,2,0.09125,0,0
1,2,0,1,0,0,0,0,0,1,0.00125,0,0
0,1,1,0,0,0,0,0,0,3,0.0025,0,0
0,1,0,1,0,0,0,0,0,7,0.00125,0,0
0,1,0,1,4,0,0,0,0,4,0.00125,0,0
0,0,1,0,0,0,0,0,1,7,0.0,0,0
1,1,0,1,5,0,0,0,1,1,0.00125,1,1
1,1,0,1,0,0,0,0,1,1,0.00375,0,0
1,1,1,0,3,0,0,0,1,2,0.0025,0,0
1,0,1,0,8,0,0,0,1,7,0.0625,1,1
1,1,1,0,4,0,0,0,1,9,0.14875,0,0
1,1,1,0,10,0,0,0,1,6,0.00125,1,1
1,1,0,0,2,0,0,0,1,2,0.008749999999999999,0,0
0,1,1,0,4,0,0,0,1,9,0.00125,1,1
1,2,1,0,2,0,0,0,0,8,0.00125,0,0
1,1,0,0,3,0,0,0,0,4,0.00125,0,0
1,1,0,0,1,0,0,0,1,1,0.0025,1,1
1,1,1,0,0,0,0,0,0,9,0.0025,0,0
1,0,1,0,0,1,0,0,0,5,0.00125,1,1
1,2,1,0,22,0,0,0,1,9,0.09,1,1
0,2,0,1,3,0,0,0,1,3,0.00125,1,1
1,1,0,0,0,0,0,0,1,1,0.00375,0,0
1,1,1,0,10,0,0,0,1,6,0.00125,1,1
1,2,1,0,1,0,0,0,0,1,0.07875,0,0
1,0,1,0,1,0,0,1,1,10,0.23500000000000001,1,1
1,0,0,1,4,0,1,0,0,9,0.00375,1,1
0,1,0,1,2,0,0,0,1,6,0.00125,1,1
1,2,0,0,3,0,0,0,1,9,0.0425,1,1
1,1,0,1,3,0,0,0,0,5,0.00125,1,1
1,0,1,0,1,0,0,0,1,9,0.007500000000000001,1,1
0,1,0,0,0,0,0,0,1,1,0.0025,0,0
1,0,1,0,0,0,0,0,1,7,0.00375,0,0
1,2,1,0,8,0,0,0,1,2,0.00125,1,1
1,0,1,0,5,0,0,0,1,4,0.00125,0,0
1,1,0,1,1,0,0,0,1,5,0.0025,0,0
0,1,1,0,0,0,0,0,0,1,0.0025,1,1
1,1,0,1,1,0,0,0,1,2,0.00125,1,1
1,1,1,0,8,0,0,0,0,9,0.007500000000000001,0,0
1,2,1,0,5,0,0,0,1,4,0.00125,1,1
0,1,1,0,0,0,0,0,0,6,0.00625,0,0
1,0,0,1,2,0,0,0,1,6,0.00125,0,0
1,1,0,1,4,0,0,0,1,5,0.00125,0,0
1,2,1,0,21,0,0,0,1,6,0.00125,0,0
1,0,0,1,4,0,4,0,1,10,0.00125,0,0
1,1,0,1,1,0,0,0,1,3,0.04625,1,1
1,0,0,1,0,0,0,0,0,4,0.00125,0,0
1,1,1,0,6,0,0,0,0,4,0.00125,0,0
1,1,1,0,9,0,1,3,1,7,0.00125,1,1
1,2,1,0,15,0,0,0,0,8,0.0025,0,0
1,2,0,0,22,0,0,4,1,10,0.005,1,1
0,2,0,0,0,0,0,0,0,1,0.0025,0,0
1,1,1,0,1,0,0,0,0,4,0.0025,0,0
1,2,1,0,10,0,0,0,1,3,0.012499999999999999,1,1
1,0,1,0,2,1,0,1,1,9,0.04625,0,0
0,0,1,0,5,0,0,0,1,7,0.0025,1,1
1,1,0,0,0,0,0,0,1,2,0.0025,0,0
1,2,0,0,0,0,0,0,1,1,0.00125,0,0
0,0,0,1,2,0,0,0,1,9,0.00125,1,1
1,1,0,1,5,0,0,0,1,4,0.0025,0,0
1,1,0,1,2,0,0,0,0,1,0.00125,0,0
1,2,0,0,8,0,0,0,1,1,0.008749999999999999,1,1
1,1,1,0,4,0,0,0,1,4,0.05625,1,1
1,1,0,1,1,0,0,0,1,2,0.00375,0,0
1,1,0,1,0,0,0,0,1,1,0.00125,0,0
1,2,0,1,1,0,0,0,0,5,0.00125,1,0
0,1,0,1,1,0,0,0,1,5,0.0325,1,1
1,1,0,1,4,0,0,0,1,8,0.00125,0,0
1,0,0,0,0,0,0,0,1,1,0.00375,1,1
1,0,1,0,3,0,0,0,0,2,0.00125,1,1
1,1,0,0,3,0,0,0,0,3,0.00375,1,1
1,0,0,1,1,0,0,0,0,2,0.0025,1,0
1,1,1,0,18,0,0,0,1,10,0.0025,1,1
1,1,1,0,1,0,0,0,0,6,0.0275,1,1
0,1,1,0,7,0,0,0,1,10,0.05,1,1
1,1,1,0,20,0,0,0,1,7,0.0025,0,0
0,1,1,0,1,0,0,0,0,1,0.00125,0,0
1,1,1,0,16,0,0,0,1,9,0.0025,1,1
1,1,0,1,1,0,0,0,0,2,0.00375,1,1
1,2,0,1,7,0,0,0,1,1,0.19,1,0
1,1,1,0,1,0,0,0,1,5,0.0025,1,0
1,1,1,0,0,0,0,0,1,3,0.00125,1,1
1,0,1,0,2,1,0,0,1,3,0.01,0,0
0,2,0,1,0,0,0,0,1,1,0.0025,0,0
1,2,0,1,7,0,0,0,0,2,0.00125,0,0
1,0,0,0,2,0,0,0,1,3,0.04,1,1
0,1,1,0,0,0,0,0,0,1,0.0025,0,0
1,0,0,1,3,0,0,0,1,5,0.045000000000000005,0,0
1,1,1,0,11,0,0,0,1,7,0.007500000000000001,1,1
1,0,0,0,2,0,1,0,1,9,0.02875,0,0
1,1,1,0,2,0,0,0,1,6,0.00125,1,1
1,0,1,0,0,0,0,0,1,5,0.00125,0,0
1,1,1,0,5,0,0,0,0,9,0.0025,1,1
1,0,1,0,1,0,0,0,1,8,0.0025,1,1
1,1,1,0,17,0,2,0,1,8,0.02,1,1
0,0,0,1,0,0,0,0,1,5,0.00125,0,0
1,1,0,1,0,0,0,0,0,5,0.00125,0,0
0,0,1,0,0,0,0,0,1,7,0.00375,0,0
1,1,1,0,4,0,0,0,1,7,0.007500000000000001,1,1
1,1,1,0,12,1,0,0,0,7,0.0025,1,1
1,0,1,0,0,0,0,0,0,3,0.0025,1,1
1,0,0,0,0,0,0,0,0,3,0.00125,0,0
1,1,0,0,0,0,0,0,0,3,0.0,0,0
1,1,0,0,1,0,0,0,0,2,0.00125,0,0
1,2,0,1,1,0,0,0,0,6,0.051250000000000004,1,1
1,0,0,1,0,0,0,0,0,2,0.00125,0,0
0,2,1,0,2,0,0,0,1,1,0.0025,0,0
1,0,1,0,0,0,0,0,1,7,0.00375,1,1
1,1,1,0,14,0,0,0,1,7,0.07125000000000001,0,0
1,1,1,0,1,0,0,0,1,1,0.0025,0,0
0,1,1,0,3,0,0,0,1,2,0.00125,0,0
1,1,1,0,16,0,0,0,1,8,0.00375,1,1
0,1,0,1,1,0,0,0,0,2,0.0375,0,0
1,0,1,0,0,0,0,0,1,5,0.00125,1,1
1,0,0,1,0,0,0,0,0,4,0.00125,1,1
1,0,0,1,1,0,0,0,0,5,0.01125,0,0
1,1,1,0,7,0,0,0,0,6,0.2475,0,0
1,1,1,0,0,0,0,0,1,5,0.01125,0,0
1,1,0,1,0,0,0,0,1,7,0.0675,0,0
1,0,0,0,2,0,1,0,1,7,0.00375,1,1
1,1,1,0,1,0,0,0,1,8,0.00125,0,0
1,1,1,0,22,0,0,0,1,7,0.0025,1,1
1,1,0,0,0,0,0,0,0,1,0.0025,0,0
1,0,1,0,0,0,0,0,0,9,0.02,1,1
1,1,1,0,9,0,0,0,1,7,0.00125,1,1
1,1,0,0,0,0,0,0,1,1,0.00125,0,0
1,1,1,0,2,0,0,0,1,1,0.00125,0,0
1,0,1,0,1,0,0,0,1,4,0.00125,0,0
1,1,1,0,7,0,3,0,1,2,0.007500000000000001,1,0
0,2,0,1,2,0,0,0,1,1,0.00125,0,0
0,1,0,1,0,0,0,0,0,1,0.00125,0,0
1,1,0,1,6,0,0,0,1,6,0.19125,1,1
1,1,1,0,2,0,0,0,1,5,0.0025,1,1
1,1,0,1,1,0,0,0,0,10,0.015,0,0
1,1,1,0,2,0,0,0,0,2,0.00125,0,0
1,1,1,0,6,0,0,0,1,8,0.00125,1,1
1,2,0,0,0,0,0,0,0,2,0.0025,0,0
1,1,0,0,5,0,0,0,1,9,0.0,1,1
1,0,1,0,2,0,1,0,1,5,0.01125,1,1
1,2,1,0,29,0,0,0,1,6,0.00125,1,1
0,1,1,0,23,0,0,0,0,8,0.0,1,1
1,1,0,0,0,0,0,0,0,2,0.00125,0,0
1,1,1,0,3,0,0,0,1,2,0.0,1,1
1,0,1,0,1,1,0,0,1,5,0.00125,1,1
1,0,1,0,2,0,0,0,1,8,0.0425,1,1
1,2,1,0,5,0,0,0,1,4,0.37625,0,0
1,0,0,1,0,0,0,0,0,4,0.0025,0,0
0,2,0,1,6,0,0,0,1,1,0.008749999999999999,0,0
1,2,1,0,16,0,0,0,1,8,0.00125,1,1
1,1,0,0,1,0,0,0,1,7,0.00375,1,1
1,2,0,1,2,0,0,0,0,2,0.01375,0,0
1,1,0,1,0,0,0,0,0,2,0.00375,0,0
1,1,0,0,1,0,0,0,1,2,0.022500000000000003,0,0
0,0,1,0,2,0,0,0,0,4,0.00125,0,0
0,0,0,1,4,0,0,0,1,8,0.00375,1,1
1,1,0,1,3,0,0,0,1,7,0.0475,1,1
1,0,0,1,1,0,0,0,1,6,0.015,0,0
1,0,0,1,1,0,0,0,1,8,0.00125,1,1
0,1,1,0,0,0,0,0,1,3,0.24000000000000002,0,0
1,1,1,0,10,0,0,0,1,6,0.02875,1,1
1,1,0,1,0,0,0,0,0,1,0.00125,0,0
1,0,1,0,0,2,0,0,1,3,0.01,1,1
1,1,1,0,9,0,0,0,1,5,0.00125,0,0
0,2,0,0,1,0,0,0,1,1,0.00125,0,0
1,1,0,0,3,0,0,0,0,2,0.005,0,0
1,0,1,0,5,0,0,0,0,7,0.40499999999999997,0,0
0,0,1,0,0,0,0,0,1,3,0.0325,0,0
0,2,1,0,0,0,0,0,1,7,0.00125,1,1
0,0,1,0,0,5,0,0,0,5,0.00125,1,1
1,2,0,1,0,0,0,0,1,2,0.00375,0,0
1,1,1,0,2,0,0,0,0,6,0.03875,0,0
1,0,1,0,2,4,0,0,1,5,0.0025,1,1
1,0,0,1,1,0,0,0,1,3,0.00125,0,0
0,1,0,1,0,0,0,0,1,1,0.00125,0,0
1,0,0,1,0,0,0,0,0,4,0.0025,0,0
1,1,0,1,10,0,0,1,1,4,0.0,1,1
0,1,0,0,9,0,0,0,1,1,0.00125,1,1
0,1,1,0,5,0,0,0,1,2,0.012499999999999999,1,1
1,0,1,0,4,2,0,5,1,5,0.030000000000000002,1,1
0,0,0,1,3,0,0,0,1,6,0.0025,1,1
0,0,0,1,0,0,0,0,1,6,0.015,0,0
0,1,0,0,8,1,0,0,0,5,0.01,1,1
1,1,0,1,1,0,0,0,0,1,0.00125,1,1
1,2,0,1,9,0,0,0,1,4,0.1475,1,1
1,1,1,0,4,0,0,0,1,4,0.00125,1,1
1,0,0,1,2,0,0,0,1,6,0.00125,1,0
1,0,0,1,1,3,1,0,1,10,0.01125,1,1
1,2,0,1,0,0,0,0,1,2,0.015,0,0
1,1,1,0,0,0,0,0,0,3,0.00125,0,0
1,1,0,0,2,0,0,0,1,4,0.065,1,1
1,0,1,0,6,0,0,1,1,8,0.00125,1,1
0,0,1,0,2,0,0,0,1,10,0.0025,1,1
0,0,1,0,7,0,0,0,1,9,0.0025,0,0
1,1,0,1,0,0,0,0,0,1,0.0025,0,0
0,0,0,1,1,4,0,0,0,4,0.00125,0,0
1,1,0,1,1,0,0,0,1,1,0.00125,0,0
1,1,0,0,7,0,0,0,1,7,0.0025,0,0
1,0,0,0,2,0,0,0,1,3,0.012499999999999999,0,0
0,1,0,1,0,0,0,0,1,1,0.00375,0,0
1,1,1,0,13,2,2,0,1,10,0.00375,1,1
1,1,1,0,27,2,2,0,0,9,0.01375,1,1
1,2,0,1,2,0,0,0,1,1,0.012499999999999999,0,0
1,1,0,1,0,0,0,0,1,1,0.00375,0,0
1,0,1,0,0,0,0,0,0,6,0.00125,0,0
0,1,1,0,9,0,0,0,0,9,0.01625,1,1
1,2,0,1,3,0,0,0,1,4,0.008749999999999999,0,0
1,1,0,0,3,0,0,0,1,1,0.0025,0,0
1,0,0,1,1,0,0,0,1,7,0.0025,0,0
1,1,1,0,3,0,0,0,1,2,0.0025,1,1
1,1,0,1,0,0,0,0,0,3,0.0025,1,1
1,1,1,0,6,0,0,0,1,2,0.00125,1,1
1,1,1,0,6,1,2,1,0,10,0.0025,0,0
1,0,1,0,0,0,0,0,0,4,0.00125,0,0
1,2,0,1,3,0,0,0,0,3,0.00125,0,0
0,1,1,0,1,0,0,0,0,4,0.0025,0,0
0,1,0,1,3,0,0,0,1,3,0.00125,1,1
1,0,1,0,0,0,0,0,1,8,0.00375,0,0
1,0,0,1,1,0,0,0,1,4,0.00125,1,1
0,1,1,0,0,0,0,0,0,2,0.00125,0,0
1,1,1,0,2,0,0,0,1,1,0.0,0,0
1,0,0,1,0,0,0,0,1,2,0.0025,0,0
1,2,1,0,4,0,0,0,1,8,0.00125,0,0
1,0,0,1,4,2,1,0,0,8,0.00375,1,1
1,1,1,0,2,0,0,0,1,9,0.2125,0,0
1,1,1,0,0,0,0,0,1,1,0.00125,0,0
1,0,1,0,5,1,0,0,1,7,0.0025,1,1
1,0,1,0,0,1,0,0,0,7,0.00125,1,1
1,0,1,0,0,0,0,0,1,4,0.00125,0,0
1,1,1,0,2,0,0,0,0,7,0.007500000000000001,0,0
0,0,1,0,0,0,0,0,0,2,0.00125,0,0
1,1,1,0,2,0,0,0,1,6,0.0025,0,0
1,0,0,0,0,1,0,0,1,2,0.00125,0,0
1,1,0,1,1,0,0,0,0,1,0.00125,0,0
1,0,1,0,1,0,0,0,1,6,0.005,1,1
1,1,0,0,1,0,0,0,1,2,0.0025,0,0
0,1,1,0,0,0,0,0,1,3,0.00375,1,1
1,0,1,0,0,0,0,0,1,3,0.015,0,0
0,0,0,1,7,0,2,0,0,7,0.0025,0,0
0,1,0,0,6,0,1,0,1,7,0.00125,1,1
1,1,1,0,6,0,0,0,1,2,0.00125,1,1
0,0,1,0,1,0,0,0,1,9,0.00625,0,0
1,1,1,0,8,0,0,0,1,5,0.0325,1,1
1,0,1,0,2,0,0,0,1,4,0.00125,1,1
1,1,0,1,0,0,0,0,0,1,0.008749999999999999,0,0
1,0,1,0,8,0,0,0,1,10,0.00375,1,1
0,2,0,1,0,0,0,0,0,1,0.00125,0,0
1,0,0,1,1,0,0,0,1,6,0.005,1,1
1,0,1,0,0,0,0,0,0,4,0.00125,0,0
0,2,1,0,0,0,0,0,1,1,0.00625,0,0
1,2,0,0,0,0,0,0,0,1,0.0025,0,0
0,1,1,0,0,0,0,0,1,5,0.07250000000000001,1,1
1,1,0,1,0,0,0,0,0,2,0.00125,0,0
0,0,1,0,1,0,0,0,0,4,0.0,0,0
1,0,1,0,2,0,0,0,1,6,0.07375,1,1
1,0,1,0,0,0,0,0,1,4,0.00625,1,1
1,0,0,1,0,0,0,0,1,4,0.00125,0,0
1,1,1,0,3,0,0,0,0,7,0.25875,0,0
1,2,1,0,12,0,0,0,1,8,0.19,1,1
1,0,1,0,1,2,0,1,1,10,0.0025,1,1
1,1,1,0,1,0,0,0,1,10,0.00125,0,0
1,0,1,0,2,0,0,0,0,7,0.005,1,1
1,0,0,0,0,0,0,0,0,7,0.0025,0,0
1,1,1,0,4,0,0,0,1,4,0.0025,1,1
1,1,1,0,11,0,0,0,1,6,0.00375,1,1
1,0,1,0,0,1,0,0,1,2,0.0025,0,0
0,0,1,0,1,0,0,0,1,4,0.00375,1,1
1,1,0,0,1,0,0,0,0,1,0.00125,0,0
1,1,1,0,3,0,0,0,1,4,0.00125,1,1
1,1,1,0,6,0,0,0,1,6,0.05,1,1
1,1,1,0,4,0,0,0,0,3,0.043750000000000004,1,1
1,1,0,1,6,0,0,0,1,4,0.00125,1,1
1,2,0,1,0,0,0,0,1,5,0.0025,0,0
1,1,0,1,0,0,0,0,0,1,0.0,0,0
1,1,1,0,4,0,0,0,0,2,0.00125,0,0
1,0,1,0,3,1,0,0,1,6,0.02125,1,1
1,1,0,1,0,0,0,0,0,2,0.0475,1,1
1,1,1,0,0,0,0,0,1,3,0.0025,1,1
1,1,1,0,0,0,0,0,1,6,0.00125,0,0
1,0,0,1,6,0,0,0,1,9,0.00125,1,1
1,1,1,0,11,0,0,0,0,10,0.00125,0,0
1,1,1,0,2,0,0,0,0,2,0.0025,0,0
1,1,0,1,0,0,0,0,0,2,0.00375,0,0
1,0,1,0,7,0,0,0,1,10,0.0025,1,1
0,0,1,0,0,0,0,0,1,5,0.00625,1,1
1,2,1,0,2,0,0,0,0,1,0.0025,0,0
1,1,1,0,2,0,0,0,1,2,0.00125,1,1
1,2,0,1,27,0,0,0,0,5,0.0025,0,0
1,2,0,0,2,0,0,0,0,2,0.0025,1,1
1,1,0,1,0,0,0,0,1,5,0.0025,1,1
1,1,0,1,1,0,0,0,0,2,0.00125,0,0
1,1,1,0,0,0,0,0,1,1,0.0025,0,0
0,2,0,0,4,0,0,0,1,1,0.0025,1,1
1,0,1,0,2,0,1,1,1,7,0.0625,1,1
1,2,0,0,0,0,0,0,1,1,0.00125,1,0
1,0,0,0,0,0,0,0,1,3,0.0025,1,1
1,1,1,0,8,1,0,0,1,9,0.0025,0,0
0,0,1,0,5,0,0,0,1,9,0.00125,1,1
0,1,1,0,2,0,0,0,1,3,0.00375,1,1
1,0,1,0,2,0,0,0,1,5,0.0275,1,1
1,1,1,0,2,0,0,0,0,4,0.005,0,0
1,1,0,1,6,0,0,0,0,4,0.0025,1,1
1,2,1,0,20,0,0,0,1,5,0.005,0,0
1,2,0,0,1,0,0,0,0,1,0.0025,0,0
1,0,0,1,0,0,0,0,1,2,0.055,0,0
1,2,0,1,0,0,0,0,1,2,0.0025,0,0
1,1,0,0,0,0,0,0,0,2,0.005,1,1
1,0,0,1,1,0,0,0,0,4,0.005,1,1
1,2,0,1,0,0,0,0,1,1,0.0025,0,0
1,1,1,0,2,1,0,0,0,5,0.00125,1,0
0,2,1,0,3,0,0,0,1,2,0.00375,0,0
1,2,1,0,0,0,0,0,1,1,0.00125,0,0
0,1,0,1,0,0,0,0,0,1,0.00125,1,0
0,2,0,0,0,0,0,0,1,1,0.00125,0,0
1,1,1,0,10,0,0,1,1,8,0.00375,1,1
1,1,1,0,0,0,0,0,0,1,0.00125,1,0
1,1,0,1,1,0,0,0,1,3,0.00125,1,1
0,2,1,0,0,0,0,0,1,6,0.012499999999999999,1,1
1,2,1,0,1,0,0,0,0,1,0.00375,1,1
1,0,1,0,2,2,2,0,1,10,0.0025,1,1
1,2,1,0,4,0,0,0,1,3,0.005,1,1
1,2,0,1,3,0,0,0,1,2,0.00125,0,0
1,1,1,0,15,0,0,0,1,9,0.05375,0,0
1,0,1,0,8,1,1,0,1,9,0.32,1,1
1,1,0,1,2,0,0,0,1,2,0.02375,0,0
1,1,0,0,13,0,0,0,1,7,0.00625,0,0
1,1,1,0,1,0,0,0,0,1,0.00125,1,1
1,1,1,0,9,0,0,1,0,4,0.0025,1,1
1,1,1,0,6,0,0,0,1,3,0.008749999999999999,1,0
1,1,1,0,1,0,0,0,0,10,0.14500000000000002,0,0
1,2,1,0,12,0,0,0,0,6,0.0,0,0
1,2,1,0,0,0,0,0,0,6,0.00625,1,1
1,1,1,0,3,0,1,0,1,1,0.0,1,1
1,0,0,1,1,3,0,0,1,5,0.0025,1,1
0,1,0,1,0,0,0,0,0,1,0.0,0,0
1,1,1,0,7,0,0,0,1,4,0.0025,1,1
0,0,1,0,0,0,0,0,1,7,0.00125,0,0
1,1,1,0,8,0,0,0,1,4,0.051250000000000004,0,0
1,1,1,0,9,0,0,0,1,6,0.0025,0,0
1,0,1,0,1,0,0,0,0,1,0.018750000000000003,0,0
1,0,1,0,1,0,0,0,1,2,0.0,1,0
1,1,1,0,5,0,0,0,1,10,0.036250000000000004,1,1
0,1,0,1,10,0,0,0,1,9,0.0175,1,1
0,1,1,0,0,0,0,0,0,1,0.00125,1,1
1,1,1,0,5,1,0,0,1,9,0.00625,1,1
1,0,0,1,2,1,0,0,0,5,0.03125,1,1
1,2,1,0,7,0,0,0,1,9,0.1475,1,1
1,0,1,0,2,0,0,0,1,10,0.00125,1,1
1,1,1,0,11,0,1,0,1,9,0.0025,1,1
1,0,0,0,0,0,0,0,1,6,0.00125,0,0
1,0,0,1,4,0,1,0,0,4,0.01,1,1
1,1,1,0,1,0,0,0,0,1,0.0025,0,0
1,1,0,1,1,0,0,0,0,5,0.00125,0,0
1,1,1,0,0,0,0,0,0,4,0.00125,0,0
0,2,0,1,0,0,0,0,0,3,0.00125,1,1
1,1,1,0,1,0,0,0,0,5,0.00125,0,0
0,1,1,0,4,0,1,0,1,3,0.00375,0,0
1,1,1,0,4,0,0,1,1,5,0.0025,1,1
1,1,0,1,0,0,0,0,1,3,0.00125,1,1
1,2,1,0,0,0,0,0,0,1,0.0025,0,0
1,0,1,0,14,0,0,2,1,10,0.0025,1,1
1,1,1,0,5,0,0,0,1,5,0.00125,1,1
1,0,1,0,15,1,5,0,1,10,0.00375,1,1
1,2,0,1,0,0,0,0,0,1,0.0025,0,0
0,1,1,0,15,0,0,0,1,9,0.0,1,1
1,1,0,0,0,0,0,0,1,1,0.0025,0,0
1,1,0,1,0,0,0,0,1,1,0.0025,1,1
1,0,0,1,0,0,0,0,1,2,0.00125,1,1
1,1,1,0,10,0,0,0,1,7,0.0025,0,0
1,0,0,1,2,0,0,0,1,2,0.005,0,0
1,1,0,1,0,0,0,0,1,1,0.00125,0,0
1,0,1,0,1,3,0,0,1,3,0.02875,1,1
1,1,1,0,0,0,0,0,1,1,0.02375,0,0
1,2,1,0,4,0,0,0,1,1,0.00125,1,1
0,0,1,0,0,0,0,0,0,6,0.0025,0,0
0,0,1,0,0,0,0,0,0,2,0.00125,0,0
0,0,1,0,2,0,1,0,1,9,0.0025,0,0
1,0,0,1,1,0,0,0,1,4,0.00125,0,0
1,2,1,0,12,0,0,0,0,5,0.14875,1,1
0,1,1,0,2,0,0,0,1,6,0.00625,1,1
1,1,0,1,5,0,0,0,1,5,0.0025,1,1
1,1,1,0,13,0,1,3,1,7,0.0025,1,1
0,2,0,1,0,0,0,0,1,1,0.0025,0,0
1,0,1,0,0,0,0,0,0,2,0.00125,0,0
1,0,1,0,0,1,0,0,1,10,0.00125,1,1
1,1,1,0,5,0,0,0,0,5,0.008749999999999999,1,1
0,1,0,1,1,0,0,0,0,1,0.0025,0,0
0,1,1,0,2,0,0,0,1,6,0.030000000000000002,1,1
1,0,1,0,1,0,0,0,1,6,0.00125,1,1
1,0,1,0,3,0,0,0,1,3,0.01125,1,1
1,0,1,0,0,0,0,0,1,8,0.0025,0,0
1,1,0,1,8,0,0,0,1,4,0.0025,0,0
0,0,1,0,0,0,0,0,0,4,0.00125,1,1
1,0,0,1,0,0,0,0,0,4,0.005,0,0
0,1,0,1,0,0,0,0,1,1,0.00125,1,1
1,0,1,0,0,0,0,0,0,4,0.0025,1,0
1,0,1,0,5,0,0,0,0,5,0.00125,0,0
1,0,0,1,0,0,0,0,0,10,0.00125,1,1
1,0,1,0,0,0,0,0,1,6,0.00125,0,0
1,1,0,1,1,0,0,0,1,4,0.03875,1,1
1,1,1,0,9,0,0,0,1,7,0.00625,1,1
1,0,1,0,0,0,0,0,1,9,0.0025,1,1
0,0,1,0,2,0,0,0,1,6,0.07250000000000001,1,1
1,0,0,0,0,0,0,0,1,4,0.0,1,1
0,0,1,0,0,0,0,0,1,5,0.00125,0,0
1,0,1,0,3,0,1,0,1,5,0.008749999999999999,1,1
1,0,0,1,0,0,0,0,1,4,0.01625,0,0
1,0,0,1,0,0,0,0,1,4,0.00125,0,0
1,1,1,0,6,0,1,0,0,6,0.06125,1,1
1,0,1,0,0,0,0,0,1,4,0.007500000000000001,1,1
1,2,0,1,0,0,0,0,1,1,0.00125,0,0
0,1,1,0,7,0,0,0,1,6,0.0025,1,1
0,2,1,0,0,0,0,0,1,5,0.0025,0,0
1,0,1,0,9,0,0,0,0,4,0.0025,1,1
1,2,1,0,7,0,0,0,0,4,0.00625,1,1
0,2,1,0,2,0,0,0,0,1,0.00125,1,1
1,0,1,0,6,0,0,0,1,7,0.00125,1,1
0,2,0,1,0,0,0,0,1,1,0.0,0,0
1,1,0,1,0,0,0,0,0,2,0.0375,1,1
1,0,1,0,0,0,0,0,0,6,0.0025,1,1
1,0,0,1,0,0,0,0,1,6,0.0025,1,1
1,2,0,1,0,0,0,0,1,1,0.0,0,0
1,0,0,1,5,0,0,0,1,10,0.045000000000000005,1,1
0,1,1,0,1,0,0,0,1,5,0.00125,0,0
1,2,1,0,1,0,0,0,1,5,0.00125,0,0
1,1,0,0,5,0,1,0,0,2,0.0025,0,0
1,2,1,0,13,0,0,0,0,5,0.0025,0,0
0,1,1,0,6,0,0,0,1,7,0.00125,0,0
1,1,1,0,0,0,0,0,1,1,0.0025,0,0
0,1,0,1,2,0,0,0,1,5,0.00125,1,1
1,2,1,0,0,0,0,0,0,1,0.007500000000000001,0,0
1,0,0,1,1,0,0,0,0,4,0.00125,0,0
1,1,1,0,5,0,0,0,1,6,0.00375,0,0
1,0,0,1,0,1,0,0,1,4,0.00125,0,0
0,1,0,1,0,0,0,0,1,2,0.0025,0,0
0,1,0,0,1,0,0,0,0,3,0.0025,0,0
1,1,0,1,4,0,0,0,1,3,0.00125,1,1
1,0,1,0,6,1,3,0,0,6,0.00125,0,0
0,1,0,0,2,0,0,0,1,3,0.0025,1,1
1,1,0,1,0,0,0,0,0,1,0.00125,0,0
0,1,0,1,3,0,0,0,1,2,0.015,1,1
1,1,0,1,0,0,0,0,1,2,0.00125,1,1
0,1,1,0,1,0,0,0,1,2,0.00125,0,0
1,1,1,0,5,0,0,1,1,5,0.21375,1,1
1,2,1,0,5,0,0,0,1,2,0.00125,1,1
1,0,0,1,0,0,0,0,0,3,0.0,0,0
1,1,1,0,2,0,0,0,1,3,0.00125,0,0
0,0,0,0,0,0,0,0,1,4,0.0025,0,0
1,0,1,0,3,0,0,0,1,3,0.007500000000000001,1,1
0,1,1,0,1,0,0,0,1,5,0.07875,0,0
0,1,1,0,7,0,0,0,1,4,0.0025,1,1
1,0,1,0,0,0,0,0,1,2,0.0025,0,0
1,0,1,0,2,0,0,0,0,5,0.00125,1,1
1,2,0,0,0,0,0,0,0,1,0.00125,0,0
1,0,1,0,2,0,0,0,1,9,0.008749999999999999,1,1
0,1,0,0,2,0,0,0,0,2,0.0,1,1
1,0,1,0,7,0,0,0,1,9,0.00125,1,1
1,2,0,0,5,0,0,0,1,1,0.005,1,1
0,0,0,1,0,0,0,0,0,6,0.00125,1,1
1,2,0,1,5,0,0,0,0,7,0.00125,1,0
1,0,1,0,5,0,0,0,1,8,0.00125,1,1
0,0,1,0,1,0,0,0,1,1,0.00125,0,0
1,0,1,0,1,0,0,0,1,9,0.0025,0,0
1,1,0,1,2,0,0,0,0,1,0.0425,1,1
1,1,0,1,0,0,0,0,0,2,0.00125,0,0
1,0,0,0,6,0,0,0,0,7,0.05,1,1
1,1,1,0,2,0,0,0,1,3,0.00125,1,1
1,1,1,0,0,0,0,0,1,7,0.03125,0,0
0,1,1,0,1,0,0,0,1,3,0.0425,1,1
0,1,0,0,0,0,0,0,0,1,0.0025,0,0
